Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Heating,Total number of floors,Renovation,PENB,New building,Age,Design,Front garden,Administration fee,Developer name,Project name,Kód jednotky
705686,"CZK 14,000",50.04577,14.32639,"Sezemínská, Prague - Stodůlky",1 bedroom with open-plan kitchen,43 m²,"CZK 3,400",Furnished,3,No,No,Yes,No,No,Yes,No,01. 03. 2022,412,506,450,376,286,453,42,215,432,4,Excellent,"CZK 28,000",Personal,Prefab concrete building,,,,G,,,,,,,,
710267,"CZK 28,000",50.083,14.41534,"Konviktská, Prague - Staré Město",3 bedroom,74 m²,"CZK 6,000",Furnished,1,No,Yes,No,No,No,No,No,01. 05. 2022,492,756,118,498,26,413,483,713,441,302,Excellent,"CZK 28,000",Personal,Brick building,Central heating,Raised ground floor,Overall,D,,1 to 10 years years,Premium materials and solutions,,,,,
498710,"CZK 11,300",50.066905652166,14.431690307952,"Na Folimance, Prague - Vinohrady",Studio,33 m²,"CZK 2,700",Furnished,5,No,No,No,No,No,No,No,,361,644,260,752,162,382,418,471,3,147,,"CZK 14,000",Personal,Brick building,,Middle floor,Overall,,,1 to 10 years years,Standard materials and solutions,,,,,
710589,"CZK 11,000",50.0102,14.46708,"Dobronická, Prague - Libuš",Studio,41 m²,"CZK 2,500",Unfurnished,4,Yes,No,Yes,No,No,Yes,Yes,01. 04. 2022,52,360,489,438,525,975,"1,331","1,477","1,327",,New build,"CZK 22,000",Personal,Brick building,,,,B,,,,,,,,
470822,"CZK 8,000",50.0120743,14.4201057,"Mazancova, Prague - Modřany",1 bedroom with open-plan kitchen,45 m²,"CZK 4,500",Furnished,5,No,No,No,No,Yes,Yes,No,15. 04. 2022,250,"1,074",196,976,"1,020","1,001",325,170,"1,096",294,Excellent,"CZK 12,500",Cooperative,Prefab concrete building,District heating,Middle floor,Exterior,C,,30 to 50 years years,Premium materials and solutions,,,,,
581839,"CZK 17,400",50.128615,14.483932,"Březenská, Prague - Libeň",1 bedroom with open-plan kitchen,62 m²,"CZK 3,550",Furnished,2,No,No,No,No,Yes,Yes,Yes,16. 03. 2022,163,"1,180",257,"1,235",458,249,195,728,919,192,New build,"CZK 55,000",Personal,Low-energy building,District heating,Middle floor,,B,Yes,1 to 10 years years,Premium materials and solutions,,,,,
694990,"CZK 27,000",50.101638767123,14.452644197097,"Tusarova, Prague - Holešovice",2 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,188,545,95,268,25,205,407,369,113,246,New build,"CZK 27,000",Personal,Brick building,,,,B,,1 to 10 years years,,,,,,
710052,"CZK 14,000",50.00821,14.4063,"Vojtova, Prague - Modřany",1 bedroom,51 m²,"CZK 4,500",Furnished,1,No,No,No,No,Yes,No,No,10. 03. 2022,150,"1,086",483,989,492,725,257,690,"1,373",207,Excellent,"CZK 18,500",Personal,Brick building,,Ground floor,Overall,G,,,,,,,,
657007,"CZK 11,000",50.0291787,14.4506539,Prague - Krč,Studio,27 m²,"CZK 3,200",Partially furnished,10,No,No,No,No,Yes,Yes,No,01. 03. 2022,69,"1,240",280,57,704,788,"1,119",504,325,,Excellent,"CZK 22,000",Personal,Prefab concrete building,District heating,,Interior,C,,,,,,,,
661115,"CZK 27,500",50.07783,14.43667,"Vinohradská, Prague - Vinohrady",3 bedroom,112 m²,"CZK 5,581",Partially furnished,3,Yes,No,No,No,No,No,No,21. 03. 2022,82,240,76,129,72,4,335,424,475,805,Excellent,,Personal,Brick building,,,,F,,,,,,,,
710546,"CZK 29,000",50.1060796,14.4540639,"U Uranie, Prague - Holešovice",2 bedroom with open-plan kitchen,100 m²,"CZK 6,000",Furnished,4,No,No,No,No,No,Yes,No,01. 07. 2022,205,629,135,441,133,395,474,894,294,243,Excellent,"CZK 29,000",Personal,Brick building,,,,C,,,,,,,,
707806,"CZK 53,000",50.06149,14.36633,"Na Pomezí, Prague - Košíře",4 bedroom,159 m²,"CZK 16,000",Unfurnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,198,901,894,"1,454","1,077",988,476,505,"1,076",337,New build,"CZK 69,000",Personal,Low-energy building,District heating,Ground floor,,B,Yes,1 to 10 years years,Premium materials and solutions,221 m²,,,,
591600,"CZK 13,000",50.035578,14.410744,"Nad Malým Mýtem, Prague - Braník",1 bedroom with open-plan kitchen,42 m²,"CZK 1,600",Partially furnished,2,No,No,No,No,No,No,No,01. 02. 2020,183,357,225,246,209,387,265,"1,108",138,,Excellent,"CZK 25,000",Personal,Brick building,Other,Middle floor,Interior,E,,1 to 10 years years,Premium materials and solutions,,,,,
262439,"CZK 14,800",50.0730669,14.394531,"Grafická, Prague - Smíchov",2 bedroom,62 m²,CZK 700,Partially furnished,2,No,No,No,No,No,No,No,19. 03. 2022,169,876,61,567,41,658,17,"1,014",925,315,,"CZK 15,500",Personal,Brick building,,Middle floor,,,,,,,,,,
575002,"CZK 12,000",50.0570457,14.4400154,"Soudní, Prague - Nusle",Small studio,35 m²,CZK 500,Partially furnished,3,No,No,Yes,No,No,No,No,10. 03. 2022,133,"1,323",350,629,244,656,543,480,530,262,Excellent,"CZK 24,000",Personal,Brick building,Gas boiler,,Interior,D,,,Standard materials and solutions,,,,,
240794,"CZK 15,000",50.1363086059,14.3804926233,"Suchdolské náměstí, Prague - Suchdol",Studio,45 m²,"CZK 3,000",Furnished,3,Yes,No,Yes,No,No,Yes,Yes,07. 03. 2022,129,59,413,154,169,20,560,497,952,785,Excellent,"CZK 30,000",Personal,Brick building,,,,,,,Standard materials and solutions,,,,,
688938,"CZK 25,000",50.1098988,14.4980466,Prague - Vysočany,Studio,38 m²,"CZK 5,000",,,No,Yes,No,No,No,No,No,Ihned,83,266,76,157,42,169,510,686,283,351,New build,"CZK 30,000",Personal,Low-energy building,,,,A,,,,,,,,
552580,"CZK 16,000",50.057315,14.4416437,Prague - Nusle,1 bedroom with open-plan kitchen,59 m²,"CZK 3,500",Furnished,,No,No,Yes,No,No,No,No,01. 04. 2022,79,"1,174",296,774,274,692,470,445,676,189,Excellent,"CZK 20,000",Cooperative,Brick building,Gas boiler,Raised ground floor,Overall,,,,Standard materials and solutions,,,,,
705510,"CZK 8,106",50.05397,14.3422,"Běhounkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,45 m²,"CZK 7,894",Partially furnished,4,No,No,Yes,No,No,Yes,No,15. 04. 2022,243,534,240,539,442,204,423,163,"1,153",129,Good,"CZK 27,000",Personal,Prefab concrete building,District heating,,,B,,,,,,,,
507218,"CZK 35,000",50.0763203,14.3728569,"Libínská, Prague - Smíchov",2 bedroom with open-plan kitchen,120 m²,"CZK 8,000",Partially furnished,3,Yes,No,No,No,Yes,No,No,,238,"1,082",705,"1,275",549,"1,065","1,121","1,002",531,470,,"CZK 18,000",Personal,Prefab concrete building,,Top floor,,,,,,,,,,
658789,"CZK 13,950",50.10608,14.4905,"Drahobejlova, Prague - Libeň",Small studio,30 m²,CZK 950,Partially furnished,5,No,No,No,No,No,Yes,No,01. 05. 2022,184,143,6,326,135,425,130,356,84,98,Excellent,"CZK 22,000",Personal,Brick building,Gas boiler,Middle floor,,C,,,,,,,,
687893,"CZK 18,000",50.05786,14.28258,"Sazovická, Prague - Zličín",1 bedroom with open-plan kitchen,67 m²,"CZK 3,900",,6,Yes,No,Yes,No,No,No,Yes,04. 04. 2022,255,920,795,725,809,849,198,"1,071",158,,,"CZK 20,000",Personal,Other,,,,G,,,,,,,,
709893,"CZK 15,000",50.05363,14.43595,"Kotorská, Prague - Nusle",1 bedroom,46 m²,"CZK 4,000",Furnished,8,Yes,No,Yes,No,No,Yes,No,11. 04. 2022,251,837,87,390,146,303,395,262,429,278,Excellent,"CZK 30,000",Personal,Prefab concrete building,,,,G,,,,,,,,
710376,"CZK 14,000",50.1030611,14.4357051,"U Smaltovny, Prague - Holešovice",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,01. 04. 2022,354,886,122,398,89,238,420,388,888,,Excellent,"CZK 14,000",Personal,Brick building,,,,G,,,,,,,,
285346,"CZK 15,500",50.0127154,14.623104,Prague - Kolovraty,1 bedroom with open-plan kitchen,60 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 04. 2022,78,498,293,157,95,181,502,409,176,,,,Personal,Brick building,Central heating,,Interior,,,,,,,,,
698777,"CZK 32,000",50.10128,14.42327,"Ovenecká, Prague - Bubeneč",4 bedroom,126 m²,"CZK 7,000",Partially furnished,1,No,No,Yes,No,Yes,No,No,08. 03. 2022,171,212,116,136,19,176,492,383,293,,Excellent,,Personal,Brick building,,,,G,,,,,,,,
522222,"CZK 15,000",50.0230258,14.4554361,Prague - Krč,2 bedroom with open-plan kitchen,60 m²,"CZK 3,500",Furnished,1,No,No,No,No,No,No,No,19. 03. 2022,425,779,668,351,314,585,"1,221",720,601,,Excellent,"CZK 20,000",Personal,Prefab concrete building,Central heating,Raised ground floor,Overall,,,,Standard materials and solutions,,,,,
603152,"CZK 19,900",50.096952,14.4652,"Molákova, Prague - Karlín",2 bedroom with open-plan kitchen,42 m²,"CZK 4,200",Furnished,2,No,Yes,No,No,No,Yes,No,01. 01. 1970,108,"1,177",92,"1,032",226,771,442,685,901,149,Excellent,"CZK 20,000",Personal,Other,District heating,,Overall,B,,,Premium materials and solutions,,,,,
543869,"CZK 30,000",50.0919232,14.4220003,"U Milosrdných, Prague - Staré Město",1 bedroom with open-plan kitchen,71 m²,"CZK 4,000",Furnished,5,No,No,No,No,No,Yes,No,ihned,241,450,162,290,107,135,333,430,340,300,,"CZK 34,000",Personal,Brick building,Gas boiler,Top floor,Overall,C,,,Premium materials and solutions,,,,,
369123,"CZK 9,576",50.0533601,14.5251682,"Švehlova, Prague - Hostivař",Studio,36 m²,"CZK 4,424",Furnished,2,Yes,No,No,No,No,Yes,No,21. 03. 2022,60,612,207,575,395,616,940,506,354,171,Excellent,"CZK 14,000",Personal,Brick building,District heating,Middle floor,,D,Yes,10 to 30 years years,,,,,,
710345,"CZK 22,000",50.08636,14.46054,"Jeseniova, Prague - Žižkov",1 bedroom with open-plan kitchen,58 m²,CZK 10,Partially furnished,2,Yes,No,Yes,No,Yes,Yes,No,14. 03. 2022,98,419,1,617,312,391,324,360,492,213,New build,"CZK 22,000",Personal,Brick building,,,,B,,,,,,,,
664272,"CZK 6,000",50.0176154,14.3496341,Prague - Slivenec,Other,11 m²,"CZK 1,000",Furnished,1,No,No,No,No,No,No,No,09. 08. 2021,354,824,"1,063","1,128",856,"1,316",228,,,,Excellent,"CZK 2,000",Personal,Brick building,Other,,,A,,10 to 30 years years,Standard materials and solutions,,,,,
427251,"CZK 45,000",50.090822,14.4293197,"Soukenická, Prague - Nové Město",4 bedroom,161 m²,"CZK 5,000",Partially furnished,2,No,Yes,No,No,No,Yes,No,09. 03. 2022,128,308,161,136,56,214,32,276,372,422,Excellent,"CZK 45,000",Personal,Brick building,Central heating,Middle floor,Overall,,,,Premium materials and solutions,16 m²,,,,
709146,"CZK 26,000",50.03217,14.39395,"Lumiérů, Prague - Hlubočepy",1 bedroom with open-plan kitchen,68 m²,"CZK 2,000",Partially furnished,2,Yes,No,No,No,No,No,No,01. 04. 2022,154,840,"1,433",272,"1,491",97,,,,,Excellent,"CZK 78,000",Cooperative,Brick building,,,,G,,,,,,,,
709032,"CZK 18,000",50.04829,14.30282,"Svitákova, Prague - Stodůlky",1 bedroom with open-plan kitchen,52 m²,"CZK 4,500",Partially furnished,5,No,Yes,No,No,No,No,No,01. 06. 2022,378,322,169,334,"1,107","1,075",702,863,43,,New build,"CZK 18,000",Personal,Brick building,,,,B,,,,,,,,
546070,"CZK 12,000",50.138952817143,14.513084457672,"Stará náves, Prague - Letňany",Studio,34 m²,"CZK 4,500",Furnished,1,No,No,No,No,Yes,No,No,09. 03. 2022,390,393,567,846,295,344,454,723,703,146,New build,"CZK 16,500",Personal,Brick building,District heating,Middle floor,Overall,A,Yes,1 to 10 years years,Premium materials and solutions,,,,,
709773,"CZK 12,500",50.05624,14.49411,"Jabloňová, Prague - Záběhlice",Studio,27 m²,"CZK 2,500",Partially furnished,7,No,No,Yes,No,No,Yes,No,08. 03. 2022,89,692,263,"1,104",226,165,252,744,103,296,New build,"CZK 25,000",Personal,Prefab concrete building,,,,B,,,,,,,,
403170,"CZK 20,000",50.137653655662,14.520674939178,"Nepomuckých, Prague - Letňany",3 bedroom,80 m²,"CZK 5,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,01. 05. 2022,262,395,"1,050",962,537,499,788,"1,312","1,050",240,New build,"CZK 50,000",Personal,Brick building,,,,B,Yes,1 to 10 years years,,,,,,
710240,"CZK 14,000",50.06382,14.27051,"Blatnická, Prague - Sobín",Studio,57 m²,"CZK 2,500",Partially furnished,1,No,No,No,No,No,No,No,20. 03. 2022,32,"1,249",14,"1,056",,,,,,,Good,"CZK 14,000",Personal,Brick building,,,,G,,,,,,,,
286098,"CZK 13,500",50.057543,14.5025042,"U Zahradního města, Prague - Záběhlice",1 bedroom with open-plan kitchen,50 m²,"CZK 2,700",Partially furnished,2,No,No,No,No,No,No,No,,148,66,447,517,390,472,451,421,668,112,New build,"CZK 28,000",Personal,Brick building,Central heating,Middle floor,,,,10 to 30 years years,Standard materials and solutions,,,,,
709722,"CZK 15,500",50.0203,14.45305,"Štúrova, Prague - Krč",1 bedroom with open-plan kitchen,50 m²,"CZK 5,500",Furnished,13,No,No,No,Yes,Yes,Yes,No,01. 04. 2022,248,361,245,432,290,974,"1,069",895,656,,Excellent,"CZK 35,000",Personal,Prefab concrete building,,,,G,,,,,,,,
625757,"CZK 29,000",50.072344,14.439922,"Jana Masaryka, Prague - Vinohrady",1 bedroom,49 m²,"CZK 1,900",,2,No,No,No,No,No,Yes,No,23. 04. 2022,151,370,148,629,46,497,204,285,670,428,Excellent,"CZK 29,000",Personal,Brick building,,,,B,,,,,,,,
709648,"CZK 13,500",50.10794,14.51753,"Svatošových, Prague - Vysočany",Studio,37 m²,"CZK 3,200",Furnished,2,Yes,No,No,No,No,No,No,01. 05. 2022,452,563,"1,404",572,972,"1,255","1,221",294,133,,New build,"CZK 20,000",Personal,Brick building,,,,B,,,,,,,,
709629,"CZK 17,500",50.10778,14.47439,"Andrštova, Prague - Libeň",2 bedroom,72 m²,"CZK 4,500",Partially furnished,1,No,No,Yes,No,No,No,No,01. 04. 2022,311,762,258,352,250,361,291,585,379,318,Excellent,"CZK 35,000",Personal,Brick building,,,,G,,,,,,,,
595689,"CZK 35,000",50.097265,14.398851,"Václavkova, Prague - Dejvice",2 bedroom with open-plan kitchen,103 m²,"CZK 3,000",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,128,334,130,181,125,343,247,698,465,172,Excellent,"CZK 35,000",Personal,Brick building,Gas boiler,Middle floor,Overall,G,,,Premium materials and solutions,,,,,
647621,"CZK 11,000",50.065622,14.509269,"Královická, Prague - Strašnice",Small studio,35 m²,,Furnished,1,No,No,No,No,No,No,No,14. 03. 2022,367,"1,449",390,"1,124",279,380,393,396,668,297,Excellent,"CZK 11,000",Personal,Brick building,Gas boiler,Ground floor,,F,,,Standard materials and solutions,,,,,
709572,"CZK 15,900",50.06814,14.55724,"Honzíkova, Prague - Dolní Měcholupy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,600",Furnished,3,Yes,No,No,No,No,Yes,Yes,14. 03. 2022,834,671,590,850,"1,352","1,492",650,,,,New build,"CZK 15,000",Cooperative,Brick building,,,,B,,,,,,,,
704254,"CZK 9,900",50.05755,14.42509,"Na Dolinách, Prague - Podolí",Studio,26 m²,"CZK 1,900",Partially furnished,1,No,No,No,No,No,No,No,21. 03. 2022,129,515,88,393,186,493,411,525,390,281,Excellent,"CZK 15,000",Cooperative,Brick building,,,,G,,,,,,,,
709553,"CZK 29,000",50.07869,14.42557,"Štěpánská, Prague - Nové Město",4 bedroom with open-plan kitchen,182 m²,CZK 500,Partially furnished,4,No,Yes,No,No,No,Yes,No,07. 03. 2022,366,767,307,317,1,330,23,447,454,379,Excellent,"CZK 29,000",Personal,Brick building,,,,G,,,,,,,,
156480,"CZK 10,000",50.0299577,14.6067967,"Karla Zicha, Prague - Uhříněves",Studio,32 m²,"CZK 3,000",Partially furnished,2,Yes,No,Yes,No,Yes,No,No,01. 04. 2022,123,650,323,659,100,603,230,660,263,441,,"CZK 15,000",Personal,Brick building,,Middle floor,,,,10 to 30 years years,Standard materials and solutions,,,,,
568883,"CZK 14,000",50.1043295,14.5094343,"Pod Harfou, Prague - Vysočany",Studio,30 m²,"CZK 3,000",Furnished,9,Yes,No,No,No,No,Yes,No,25. 04. 2022,408,106,"1,204",681,"1,010","1,291","1,014",153,,,,"CZK 17,500",Personal,Brick building,Central heating,,,,Yes,1 to 10 years years,,,,,,
706082,"CZK 18,900",50.08041,14.45483,"Žižkovo náměstí, Prague - Žižkov",1 bedroom with open-plan kitchen,45 m²,"CZK 2,000",Partially furnished,1,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,367,340,71,443,29,561,401,395,712,217,Excellent,"CZK 38,000",Personal,Brick building,Central heating,,Overall,A,,1 to 10 years years,,,,,,
579783,"CZK 18,000",50.143030031221,14.521689496404,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,51 m²,"CZK 4,500",Furnished,2,Yes,No,Yes,No,No,Yes,Yes,01. 05. 2022,562,918,"1,246",316,"1,042","1,318","1,164",949,113,,New build,"CZK 36,000",Personal,Prefab concrete building,,,,B,,,,,,,,
710148,"CZK 16,000",50.0849147,14.4465791,"Krásova, Prague - Žižkov",2 bedroom,53 m²,"CZK 2,500",Unfurnished,3,Yes,No,No,No,No,Yes,No,01. 05. 2022,100,282,16,254,30,303,205,32,364,503,Good,"CZK 32,000",Personal,Brick building,,,,G,,,,,,,,
709336,"CZK 22,000",50.07555,14.38298,"Pod Hájem, Prague - Smíchov",1 bedroom with open-plan kitchen,75 m²,"CZK 5,000",Furnished,1,No,No,No,No,Yes,No,No,01. 06. 2022,575,"1,192",746,"1,338",759,"1,396",771,376,"1,049",371,Excellent,"CZK 54,000",Personal,Brick building,,,,G,,,,,,,,
710141,"CZK 16,990",50.03391333333,14.47947888888,"Hrudičkova, Prague - Chodov",2 bedroom with open-plan kitchen,72 m²,"CZK 4,475",Partially furnished,11,Yes,No,Yes,No,No,Yes,No,,394,"1,054",132,"1,172",280,926,143,"1,159",305,264,Excellent,"CZK 21,465",Personal,Prefab concrete building,,,,C,,,,,"CZK 21,465

                                
                                
                
i",,,
710132,"CZK 9,990",50.14972722222,14.51586138888,"K Avii, Prague - Čakovice",Studio,28 m²,"CZK 2,859",Unfurnished,1,No,No,No,No,No,No,No,,216,681,568,922,838,635,868,471,,,Good,"CZK 12,849",Personal,Brick building,,,,G,,,,,"CZK 12,849

                                
                                
                
i",,,
705762,"CZK 18,900",50.07465,14.35863,"Jeřabinová, Prague - Motol",2 bedroom with open-plan kitchen,80 m²,"CZK 4,850",Partially furnished,4,Yes,No,No,No,No,Yes,Yes,01. 05. 2022,355,"1,128",602,846,475,445,393,,,,Excellent,"CZK 30,000",Personal,Brick building,,,,G,,,,,,,,
710123,"CZK 39,000",50.07888,14.45376,"Velehradská, Prague - Vinohrady",4 bedroom with open-plan kitchen,130 m²,"CZK 3,000",,3,No,No,No,No,No,No,No,01. 04. 2022,362,243,112,186,75,454,329,497,916,191,Excellent,,,Brick building,,Middle floor,,F,,,,,,,,
588101,"CZK 15,000",50.102965,14.443613,"Dělnická, Prague - Holešovice",2 bedroom,46 m²,"CZK 4,000",Partially furnished,1,No,No,No,No,No,Yes,No,21. 03. 2022,9,200,103,488,258,282,394,546,397,80,Excellent,"CZK 19,000",Personal,Brick building,,,Interior,G,,,,,,,,
534241,"CZK 14,900",50.0210777,14.4669511,"Velké Kunratické, Prague - Kunratice",1 bedroom with open-plan kitchen,54 m²,"CZK 3,200",Partially furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,338,"1,295","1,172",125,464,648,154,,,,,"CZK 25,000",Personal,Brick building,,,,C,,,,,,,,
705316,"CZK 12,500",50.1328881,14.506906,"Tupolevova, Prague - Letňany",Studio,50 m²,"CZK 4,100",Furnished,1,No,No,No,Yes,No,Yes,No,07. 02. 2022,188,"1,146",309,470,487,624,401,215,307,473,New build,"CZK 20,000",Personal,Other,,,,B,,,,,,,,
709395,"CZK 11,300",50.13039,14.41911,"Poznaňská, Prague - Bohnice",Studio,46 m²,"CZK 3,072",Unfurnished,7,No,No,Yes,No,No,Yes,No,07. 03. 2022,147,602,403,532,526,417,576,"1,072","1,256",213,Excellent,"CZK 20,000",Cooperative,Prefab concrete building,District heating,Middle floor,,B,,,Standard materials and solutions,,,,,
30826,"CZK 12,700",50.0562157532,14.5220911503,"Pražská, Prague - Hostivař",2 bedroom,63 m²,"CZK 5,300",Furnished,3,Yes,No,No,No,No,Yes,No,07. 02. 2022,198,690,414,653,675,694,"1,120",923,679,93,Excellent,"CZK 12,000",Personal,Prefab concrete building,District heating,Middle floor,Overall,G,,10 to 30 years years,Standard materials and solutions,,,,,
166039,"CZK 9,000",50.0243141,14.4177161,"Klánova, Prague - Hodkovičky",1 bedroom,33 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,No,No,No,,243,"1,297",776,"1,290",726,801,613,999,"1,372",547,Excellent,"CZK 13,000",Personal,Brick building,,Middle floor,,,,,Standard materials and solutions,,,,,
710069,"CZK 13,500",50.03257,14.37481,"Brichtova, Prague - Hlubočepy",1 bedroom with open-plan kitchen,55 m²,"CZK 3,000",Unfurnished,5,No,No,No,No,No,No,No,01. 04. 2022,92,320,144,317,389,309,708,223,965,72,Excellent,"CZK 17,000",Personal,Prefab concrete building,,,,G,,,,,,,,
626006,"CZK 18,000",50.051678,14.346835,"Petržílkova, Prague - Stodůlky",1 bedroom with open-plan kitchen,55 m²,CZK 500,Furnished,5,No,No,No,No,No,Yes,No,01. 04. 2022,77,528,199,185,134,113,178,326,"1,199",203,Excellent,"CZK 18,000",Personal,Prefab concrete building,District heating,Middle floor,,G,,1 to 10 years years,Standard materials and solutions,,,,,
709595,"CZK 26,000",50.0487803,14.429177049324,"K Sídlišti, Prague - Nusle",1 bedroom with open-plan kitchen,59 m²,"CZK 7,000",Partially furnished,11,No,No,No,No,No,Yes,No,01. 04. 2022,127,"1,022",329,537,351,617,385,489,765,240,New build,"CZK 60,000",Personal,Brick building,,,,G,,,,,,,,
444742,"CZK 14,000",50.1274124,14.5036011,"Terezínská, Prague - Letňany",1 bedroom with open-plan kitchen,45 m²,"CZK 4,000",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 04. 2022,247,911,152,941,485,"1,055",269,586,239,,New build,CZK 2,Personal,Other,District heating,Middle floor,,C,Yes,10 to 30 years years,Standard materials and solutions,,,,,
602655,"CZK 20,900",50.089699,14.341763,Prague - Veleslavín,3 bedroom,80 m²,"CZK 4,900",Partially furnished,1,Yes,No,No,No,No,Yes,No,01. 04. 2022,215,609,145,234,199,274,281,145,937,263,Excellent,"CZK 35,000",Cooperative,Brick building,District heating,,Exterior,B,,,,,,,,
709329,"CZK 17,500",50.02536,14.43833,"Nad Lesním divadlem, Prague - Braník",3 bedroom,74 m²,"CZK 5,500",Partially furnished,9,Yes,No,No,No,Yes,Yes,No,15. 04. 2022,346,387,347,359,434,413,766,190,"1,016",195,Good,"CZK 17,500",Personal,Prefab concrete building,,,,G,,,,,,,,
562457,"CZK 18,500",50.06721,14.44996,"Sámova, Prague - Vršovice",1 bedroom with open-plan kitchen,50 m²,"CZK 3,500",Furnished,2,No,No,No,No,No,No,No,01. 06. 2022,238,556,185,374,136,83,194,243,327,288,,"CZK 22,000",Personal,Brick building,Central heating,,,,,,,,,,,
710007,"CZK 14,500",50.12468,14.49726,"Českolipská, Prague - Střížkov",3 bedroom,56 m²,"CZK 3,500",Partially furnished,3,No,No,No,Yes,No,Yes,No,10. 03. 2022,247,253,273,206,239,402,406,236,"1,119",212,Excellent,"CZK 29,000",Personal,Prefab concrete building,,,,D,,,,,,,,
710009,"CZK 22,000",50.0824897,14.420311,"Národní, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 5,000",Partially furnished,2,No,No,No,No,No,Yes,No,14. 03. 2022,99,750,54,131,58,92,214,481,187,318,Excellent,"CZK 22,000",Personal,Brick building,,,,G,,,,,,,,
494698,"CZK 11,000",50.0570883,14.4959689,"Jabloňová, Prague - Záběhlice",1 bedroom with open-plan kitchen,33 m²,"CZK 3,644",Furnished,8,Yes,No,No,No,No,Yes,No,01. 04. 2021,101,643,176,946,292,77,207,699,228,207,Excellent,"CZK 15,000",Personal,Prefab concrete building,District heating,,Overall,G,,,Standard materials and solutions,,,,,
694481,"CZK 9,500",50.04618,14.46108,"Podle Kačerova, Prague - Michle",Studio,30 m²,CZK 750,Partially furnished,1,No,No,No,No,No,No,No,01. 12. 2021,148,616,20,674,102,587,341,347,306,190,Good,"CZK 9,500",Personal,Brick building,Electric boiler,Raised ground floor,Interior,G,,,,,,,,
709962,"CZK 13,000",50.09935,14.42987,"Milady Horákové, Prague - Holešovice",Studio,30 m²,"CZK 2,500",Furnished,2,Yes,No,Yes,No,No,No,No,12. 03. 2022,75,523,33,158,86,70,139,60,409,,Excellent,"CZK 20,000",Personal,Brick building,,,,G,,,,,,,,
616116,"CZK 9,000",50.058906,14.496043,"Chmelová, Prague - Záběhlice",Small studio,21 m²,"CZK 2,000",,4,No,No,Yes,No,No,No,No,01. 05. 2022,264,618,300,821,537,323,452,830,366,144,Good,,Personal,Prefab concrete building,,,,A,,,,,,,,
365867,"CZK 17,900",50.1141859,14.4693884,"Kašparovo náměstí, Prague - Libeň",1 bedroom with open-plan kitchen,42 m²,"CZK 2,388",Partially furnished,1,Yes,No,Yes,No,No,Yes,Yes,,208,"1,098",66,"1,215",166,337,139,"1,375",835,273,,,Personal,Brick building,,,,,,,,,,,,
693956,"CZK 9,990",50.101898193359,14.567500114441,"Vašátkova, Prague - Černý Most",1 bedroom with open-plan kitchen,45 m²,"CZK 3,151",Furnished,6,No,No,Yes,No,No,Yes,No,,225,965,229,"1,246",744,804,435,414,"1,250",333,Good,"CZK 13,141",Personal,Prefab concrete building,,,,C,,,,,"CZK 13,141

                                
                                
                
i",,,
705073,"CZK 18,000",50.08141,14.49942,"Počernická, Prague - Malešice",1 bedroom with open-plan kitchen,55 m²,"CZK 3,500",Furnished,6,No,Yes,No,No,No,Yes,Yes,01. 03. 2022,89,180,47,127,51,232,197,572,806,126,New build,,Personal,Brick building,,,,C,,,,,,,,
709852,"CZK 35,000",50.0987,14.67176,"Slavětínská, Prague - Klánovice",2 bedroom with open-plan kitchen,108 m²,"CZK 4,500",Partially furnished,1,Yes,Yes,No,Yes,Yes,Yes,No,01. 04. 2022,0,444,"1,076",255,8,494,436,633,487,,New build,"CZK 35,000",Personal,Low-energy building,,,,G,,,,,,,,
639682,"CZK 9,900",50.114484,14.479922,"U Pekařky, Prague - Libeň",Small studio,22 m²,"CZK 1,900",Partially furnished,4,Yes,Yes,No,No,No,No,No,15. 03. 2022,250,114,"1,401",395,"1,034","1,070","1,286","1,027",252,,Excellent,"CZK 18,000",Personal,Brick building,Gas boiler,Middle floor,Overall,C,,1 to 10 years years,,,,,,
