Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,PENB,Design,Heating,Front garden,Total number of floors,Age,New building,Renovation,Developer name,Project name,Kód jednotky,Administration fee
697436,"CZK 9,990",50.07949,14.43425,"Španělská, Prague - Vinohrady",Studio,17 m²,"CZK 1,000",Furnished,,No,No,No,No,No,Yes,No,15. 01. 2022,171,475,209,425,151,176,355,355,607,772,Excellent,"CZK 15,000",Personal,Brick building,D,,,,,,,,,,,
405946,"CZK 11,000",50.0538495,14.4395499,"5. května, Prague - Nusle",2 bedroom,51 m²,"CZK 5,200",Partially furnished,3,No,No,No,No,No,No,No,,78,831,334,320,198,418,654,236,562,488,,"CZK 16,200",Personal,Brick building,,,,,,,,,,,,
356168,"CZK 7,500",50.0304077,14.5138397,"Mikulova, Prague - Chodov",Studio,32 m²,"CZK 3,900",Partially furnished,4,No,No,No,No,No,Yes,No,04. 01. 2022,169,361,214,"1,209",545,478,195,340,693,35,Excellent,"CZK 11,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,,Middle floor,30 to 50 years years,,Exterior,,,,
596845,"CZK 14,500",50.03448,14.486659,"Kloknerova, Prague - Chodov",1 bedroom with open-plan kitchen,48 m²,"CZK 3,800",Partially furnished,48,No,No,Yes,No,No,Yes,No,01. 02. 2022,247,649,289,483,139,449,569,844,484,288,Excellent,"CZK 32,000",Personal,Prefab concrete building,B,Standard materials and solutions,District heating,,Top floor,,,Overall,,,,
684064,"CZK 17,000",50.09084,14.35602,"Na Petřinách, Prague - Břevnov",3 bedroom,70 m²,"CZK 4,000",Partially furnished,2,No,No,No,No,No,No,No,22. 11. 2021,272,596,347,922,603,316,338,303,546,237,Good,"CZK 21,000",Personal,Brick building,G,,,,,,,,,,,
697430,"CZK 12,000",49.9979408,14.4134084,"K Beránku, Prague - Modřany",2 bedroom,70 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,01. 01. 2022,150,"1,098","1,076","1,192",536,"1,017",883,968,687,105,Good,"CZK 15,000",Personal,Brick building,A,,,,,,,,,,,
682068,"CZK 19,125",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,34 m²,"CZK 6,375",Furnished,2,No,No,No,No,No,Yes,No,02. 01. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
695226,"CZK 18,525",50.0739772,14.4306534,"Legerova, Prague - Vinohrady",Studio,35 m²,"CZK 6,175",Furnished,3,No,No,No,No,No,Yes,No,02. 01. 2022,132,574,130,206,94,143,358,427,494,560,,,,,,,,,,,,,,,,
693259,"CZK 23,250",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,48 m²,"CZK 7,750",Furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,,,,,,
694718,"CZK 18,600",50.0799163,14.4476377,"Slavíkova, Prague - Žižkov",Studio,29 m²,"CZK 6,200",Furnished,5,No,Yes,No,No,No,Yes,No,01. 02. 2022,472,536,115,535,55,394,404,513,675,431,,,,,,,,,,,,,,,,
347750,"CZK 15,000",50.0708966,14.4315715,"Wenzigova, Prague - Nové Město",1 bedroom with open-plan kitchen,50 m²,"CZK 3,000",Partially furnished,4,No,No,No,No,No,Yes,No,01. 01. 2022,246,480,205,481,96,410,171,410,573,589,Good,,Personal,Brick building,,,,,Middle floor,,,,,,,
484979,"CZK 19,000",50.085944,14.3822687,Prague - Střešovice,2 bedroom,50 m²,"CZK 1,500",Furnished,5,No,No,No,No,No,Yes,No,03. 01. 2022,91,641,166,859,66,623,544,502,357,213,Excellent,"CZK 19,000",Personal,Brick building,C,Premium materials and solutions,Other,300 m²,Top floor,1 to 10 years years,,Overall,,,,
336005,"CZK 10,000",50.012789,14.4315804,"Imrychova, Prague - Kamýk",Small studio,36 m²,"CZK 2,000",Unfurnished,1,Yes,No,Yes,No,No,No,No,,563,448,788,593,298,261,595,95,,,,"CZK 12,000",Personal,Brick building,,,,,,,,,,,,
552322,"CZK 15,000",50.1106949,14.505841,"Kolbenova, Prague - Vysočany",2 bedroom,65 m²,"CZK 4,750",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 01. 2022,52,457,24,273,48,393,204,446,349,355,,"CZK 25,000",Cooperative,Brick building,,,,,,,,,,,,
680018,"CZK 38,250",50.0710929,14.4032595,"Stroupežnického, Prague - Smíchov",3 bedroom with open-plan kitchen,90 m²,"CZK 12,750",Furnished,2,No,No,No,No,No,Yes,No,02. 01. 2022,140,528,224,126,38,67,511,"1,001","1,181",559,,,,,,,,,,,,,,,,
587813,"CZK 13,000",50.036257,14.411461,"Ke Krči, Prague - Braník",1 bedroom with open-plan kitchen,54 m²,"CZK 4,000",Furnished,2,No,No,No,No,No,No,No,01. 02. 2022,53,263,88,152,340,293,292,"1,239",253,,Excellent,"CZK 20,000",Personal,Brick building,D,Standard materials and solutions,Gas boiler,400 m²,Middle floor,over 50 years years,,Overall,,,,
697425,"CZK 8,200",50.10237,14.47751,"U Pošty, Prague - Libeň",Studio,28 m²,CZK 800,Unfurnished,4,No,No,Yes,No,No,Yes,No,01. 01. 2022,221,214,54,362,278,397,276,138,200,524,Excellent,"CZK 9,000",Personal,Brick building,E,,,,,,,,,,,
602386,"CZK 12,500",50.064198,14.381721,"Houdova, Prague - Košíře",Studio,33 m²,"CZK 2,500",Furnished,2,No,No,No,No,No,No,No,01. 12. 2021,457,"1,138",556,"1,386",513,"1,493","1,264",692,"1,166",601,Excellent,"CZK 15,000",Personal,Prefab concrete building,F,Standard materials and solutions,Central heating,,Middle floor,10 to 30 years years,,Interior,,,,
690538,"CZK 13,500",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",Studio,27 m²,CZK 133,Partially furnished,7,No,No,Yes,No,Yes,Yes,No,26. 11. 2021,,,,,,,,,,,New build,"CZK 27,000",Personal,Other,A,,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,708,
693967,"CZK 26,900",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",3 bedroom,79 m²,CZK 133,Furnished,4,No,Yes,Yes,No,Yes,Yes,No,20. 01. 2022,,,,,,,,,,,New build,"CZK 53,800",Personal,Other,A,Premium materials and solutions,,,Middle floor,1 to 10 years years,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,418,
693971,"CZK 18,600",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",2 bedroom,40 m²,CZK 133,Furnished,4,No,No,Yes,No,Yes,Yes,No,14. 01. 2022,,,,,,,,,,,New build,"CZK 37,200",Personal,Other,A,,,,,,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,401,
673330,"CZK 24,300",50.04595,14.32223,"Mukařovského, Prague - Stodůlky",1 bedroom with open-plan kitchen,70 m²,CZK 133,Furnished,14,No,Yes,Yes,No,Yes,Yes,No,07. 01. 2022,,,,,,,,,,,New build,"CZK 48,600",Personal,Other,A,Premium materials and solutions,,,Middle floor,1 to 10 years years,Yes,,Luka Residential s.r.o.,Luka Living Rental apartments,1408,
371759,"CZK 11,500",50.0404002,14.3360865,"Tlumačovská, Prague - Stodůlky",Studio,37 m²,"CZK 2,300",Furnished,4,Yes,No,Yes,No,No,Yes,No,01. 01. 1970,86,612,7,582,361,12,328,593,352,335,New build,"CZK 23,000",Personal,Brick building,,,District heating,,,1 to 10 years years,,,,,,
630760,"CZK 12,900",50.052905,14.503896,"Práčská, Prague - Záběhlice",1 bedroom,50 m²,"CZK 3,000",Partially furnished,2,No,Yes,No,No,Yes,Yes,No,01. 03. 2022,22,713,905,"1,152",111,917,855,335,"1,166",608,New build,"CZK 25,000",Personal,Brick building,B,,District heating,,Middle floor,1 to 10 years years,Yes,,,,,
680008,"CZK 35,100",50.0882058,14.4262315,"Rybná, Prague - Staré Město",1 bedroom with open-plan kitchen,44 m²,"CZK 11,700",Furnished,3,No,No,No,No,No,No,No,02. 01. 2022,281,192,58,183,11,368,315,297,289,305,,,,,,,,,,,,,,,,
695370,"CZK 29,700",50.0739894,14.440101,"Francouzská, Prague - Vinohrady",2 bedroom,92 m²,"CZK 9,900",Furnished,7,No,Yes,No,No,No,Yes,No,08. 01. 2022,149,274,60,441,20,421,59,552,690,457,,,,,,,,,,,,,,,,
449840,"CZK 12,500",50.1053611,14.4883085,Prague - Libeň,2 bedroom,47 m²,"CZK 4,100",Unfurnished,,No,No,Yes,No,No,No,No,17. 12. 2021,205,32,89,151,117,325,306,502,150,75,Good,"CZK 14,500",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Ground floor,10 to 30 years years,,,,,,
563249,"CZK 17,000",50.0623095,14.3256648,"5. máje, Prague - Stodůlky",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,11. 11. 2019,485,"1,479","1,251",799,"1,296","1,308","1,488",572,,,Excellent,"CZK 24,000",Personal,Brick building,,Standard materials and solutions,Gas boiler,,Ground floor,,,Overall,,,,
506149,"CZK 12,500",50.0793541,14.4586451,"Lucemburská, Prague - Žižkov",1 bedroom,32 m²,"CZK 2,500",Furnished,4,No,No,No,No,No,No,No,01. 01. 1970,246,516,175,372,67,433,498,361,690,167,,"CZK 15,000",Personal,Brick building,G,Standard materials and solutions,,-1 m²,Middle floor,,,Overall,,,,
291342,"CZK 10,000",50.1155914,14.4718609,"V zahradách, Prague - Libeň",1 bedroom,37 m²,"CZK 3,000",Furnished,,No,No,Yes,No,No,No,No,01. 02. 2022,337,"1,208",16,"1,493",75,501,485,"1,331","1,139",530,Excellent,"CZK 10,000",Personal,Brick building,,Standard materials and solutions,District heating,,Raised ground floor,,,Interior,,,,
229610,"CZK 19,500",50.1067324,14.4393933,"Železničářů, Prague - Holešovice",1 bedroom with open-plan kitchen,60 m²,"CZK 1,500",Furnished,5,Yes,No,No,No,No,No,No,,196,973,457,"1,045",145,365,114,"1,181",441,275,,"CZK 42,000",Cooperative,Brick building,,Standard materials and solutions,Other,,Middle floor,1 to 10 years years,,Interior,,,,
630457,"CZK 9,000",50.071753,14.431997,"Lublaňská, Prague - Nové Město",Small studio,25 m²,"CZK 3,000",Furnished,2,No,No,No,No,No,No,No,12. 10. 2020,216,344,70,346,22,280,306,274,647,724,Good,,Other,Brick building,E,,,,,,,,,,,
605872,"CZK 14,900",50.040404,14.498412,"Babická, Prague - Chodov",1 bedroom with open-plan kitchen,42 m²,"CZK 3,600",Partially furnished,1,No,Yes,No,No,No,Yes,No,01. 03. 2022,231,"1,064",631,"1,425",185,877,649,832,499,245,New build,"CZK 28,000",Personal,Brick building,C,,,,,1 to 10 years years,,,,,,
697390,"CZK 15,000",50.10481,14.45562,"Jankovcova, Prague - Holešovice",1 bedroom with open-plan kitchen,52 m²,"CZK 2,600",Partially furnished,4,Yes,No,No,No,No,Yes,No,01. 03. 2022,8,759,166,454,26,365,692,862,242,326,Excellent,"CZK 15,000",Personal,Brick building,G,,,,,,,,,,,
685308,"CZK 16,000",50.12184,14.47035,"Nad Okrouhlíkem, Prague - Libeň",1 bedroom with open-plan kitchen,80 m²,"CZK 4,200",Partially furnished,1,No,Yes,Yes,No,Yes,Yes,No,06. 12. 2021,573,902,578,995,759,"1,033","1,095",935,"1,086",502,Excellent,"CZK 20,000",Personal,Brick building,B,,District heating,,Middle floor,,,,,,,
690184,"CZK 60,000",50.0757302,14.4269087,"Ječná, Prague - Nové Město",1 bedroom with open-plan kitchen,,"CZK 20,000",Furnished,3,No,No,No,No,No,No,No,02. 01. 2022,177,647,182,40,38,122,28,102,350,194,,,,,,,,,,,,,,,,
686085,"CZK 27,000",50.0723321,14.4399493,"Jana Masaryka, Prague - Vinohrady",2 bedroom,82 m²,"CZK 9,000",Furnished,3,No,No,No,No,No,Yes,No,02. 01. 2022,155,369,147,651,45,545,205,328,671,484,,,,,,,,,,,,,,,,
680012,"CZK 45,000",50.0822886,14.4155231,"Karoliny Světlé, Prague - Staré Město",2 bedroom,80 m²,"CZK 15,000",Furnished,3,No,No,No,No,No,Yes,No,01. 02. 2022,462,817,70,468,89,510,489,683,411,400,,,,,,,,,,,,,,,,
697383,"CZK 18,000",50.03364,14.50273,"Benkova, Prague - Chodov",1 bedroom with open-plan kitchen,60 m²,"CZK 2,700",Furnished,2,No,No,Yes,No,Yes,Yes,No,01. 03. 2022,156,59,248,918,162,357,273,289,641,211,New build,"CZK 36,000",Personal,Brick building,A,,,,,,,,,,,
623917,"CZK 9,950",50.071962,14.432714,"Koubkova, Prague - Vinohrady",Small studio,20 m²,"CZK 2,950",Furnished,3,Yes,No,No,No,No,Yes,Yes,05. 07. 2021,155,283,79,285,75,329,300,213,645,732,New build,"CZK 12,900",Personal,Brick building,G,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,
690504,"CZK 19,425",50.084008861001,14.414631128311,"Boršov, Prague - Staré Město",Studio,25 m²,"CZK 6,475",Furnished,2,No,No,No,No,No,No,No,02. 01. 2022,151,761,53,417,7,404,559,561,517,251,,,,,,,,,,,,,,,,
690884,"CZK 73,500",50.0805317,14.4221981,"Jungmannova, Prague - Nové Město",3 bedroom with open-plan kitchen,150 m²,"CZK 24,500",Furnished,7,No,Yes,No,No,No,Yes,No,03. 01. 2022,169,732,178,131,123,203,271,773,414,383,,,,,,,,,,,,,,,,
690507,"CZK 101,363",50.0915501,14.4268683,"Hradební, Prague - Staré Město",5 bedroom,160 m²,"CZK 33,787",Furnished,6,No,Yes,No,No,No,Yes,No,02. 01. 2022,102,183,98,123,98,108,208,406,183,306,,,,,,,,,,,,,,,,
688191,"CZK 22,500",50.0291416,14.531568,"Mnichovická, Prague - Háje",3 bedroom,78 m²,"CZK 7,500",Furnished,11,No,No,No,No,No,Yes,No,03. 01. 2022,298,519,190,207,386,448,309,344,508,132,,,,,,,,,,,,,,,,
697101,"CZK 18,675",50.0667869,14.4553047,"Sportovní, Prague - Vršovice",1 bedroom with open-plan kitchen,45 m²,"CZK 6,225",Furnished,2,No,Yes,No,No,No,No,No,10. 01. 2022,79,38,77,287,79,287,384,531,326,376,,,,,,,,,,,,,,,,
684396,"CZK 13,900",50.11091,14.49956,"Bratří Dohalských, Prague - Vysočany",1 bedroom with open-plan kitchen,60 m²,"CZK 4,500",Furnished,3,No,No,No,No,No,Yes,No,15. 01. 2022,87,250,116,92,150,145,452,716,360,250,Excellent,"CZK 27,000",Personal,Brick building,C,Standard materials and solutions,District heating,,Middle floor,,,,,,,
645001,"CZK 17,558",50.067944,14.458641,"Moskevská, Prague - Vršovice",2 bedroom,47 m²,CZK 442,Unfurnished,2,Yes,No,Yes,No,No,No,No,17. 01. 2022,44,431,120,150,49,258,349,395,441,230,Excellent,"CZK 32,000",Personal,Brick building,D,,,,,,,,,,,
697314,"CZK 13,500",50.07408,14.4918,"Věšínova, Prague - Strašnice",2 bedroom,58 m²,"CZK 4,000",Partially furnished,2,No,No,Yes,No,No,No,No,29. 12. 2021,189,310,136,76,210,90,198,520,530,247,Good,"CZK 13,500",Personal,Brick building,G,,,,,,,,,,,
697379,"CZK 12,800",50.08324,14.3746,"Šlikova, Prague - Břevnov",1 bedroom,40 m²,"CZK 3,000",Partially furnished,1,No,No,No,No,No,No,No,30. 12. 2021,362,876,244,376,146,394,342,677,404,536,Excellent,"CZK 25,600",Personal,Brick building,G,,,,,,,,,,,
689553,"CZK 16,000",50.08678,14.45409,"Roháčova, Prague - Žižkov",2 bedroom,57 m²,"CZK 5,000",Furnished,3,No,No,No,No,No,Yes,No,15. 01. 2022,128,178,94,507,109,243,351,293,351,434,Excellent,"CZK 16,000",Personal,Brick building,G,,,,,,,,,,,
403607,"CZK 12,500",50.102335,14.445112,"Tovární, Prague - Holešovice",Studio,32 m²,"CZK 2,000",Furnished,2,No,No,Yes,No,No,Yes,No,01. 01. 2022,163,205,202,443,174,110,138,290,568,91,,"CZK 13,000",Personal,Brick building,,,Other,,Middle floor,,,Interior,,,,
556611,"CZK 16,900",50.0899503,14.3420175,Prague - Veleslavín,1 bedroom with open-plan kitchen,56 m²,"CZK 4,900",Partially furnished,1,Yes,No,Yes,No,No,No,No,01. 12. 2021,188,582,118,232,196,272,254,118,913,245,New build,"CZK 35,000",Personal,Brick building,B,Premium materials and solutions,District heating,,Middle floor,1 to 10 years years,,Overall,,,,
695220,"CZK 14,000",50.07711,14.44353,"Vinohradská, Prague - Vinohrady",1 bedroom with open-plan kitchen,49 m²,CZK 700,Partially furnished,1,No,No,No,No,No,No,No,06. 12. 2021,135,401,121,310,11,31,410,91,283,390,Good,"CZK 14,700",Personal,Brick building,G,,,,,,,,,,,
694876,"CZK 16,000",50.10199,14.42769,"Umělecká, Prague - Holešovice",1 bedroom with open-plan kitchen,56 m²,"CZK 2,141",Partially furnished,1,No,No,No,No,No,Yes,No,06. 12. 2021,167,333,117,287,185,262,94,125,520,,New build,"CZK 16,000",Personal,Brick building,G,Premium materials and solutions,Electric boiler,,Ground floor,over 50 years years,,Interior,,,,
691087,"CZK 15,990",50.0851483,14.4512417,"Štítného, Prague - Žižkov",1 bedroom with open-plan kitchen,49 m²,CZK 900,Partially furnished,2,No,No,No,No,No,Yes,No,31. 12. 2021,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 30,000",Personal,Other,B,Premium materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,
690567,"CZK 16,500",50.07767,14.47706,"Hollarovo náměstí, Prague - Vinohrady",1 bedroom with open-plan kitchen,46 m²,CZK 600,Unfurnished,4,No,No,No,No,No,Yes,No,02. 11. 2021,93,906,51,548,115,81,810,821,237,134,Excellent,"CZK 17,100",Personal,Brick building,G,,,,,,,,,,,
691034,"CZK 19,298",50.0583559,14.421281,"Podolská, Prague - Podolí",2 bedroom,54 m²,"CZK 6,432",Furnished,4,No,No,No,No,No,Yes,No,04. 01. 2022,147,167,51,1,38,164,120,602,545,210,,,,,,,,,,,,,,,,
601635,"CZK 22,000",50.074884,14.390641,"Švédská, Prague - Smíchov",2 bedroom,94 m²,"CZK 3,000",Partially furnished,1,No,Yes,No,No,No,No,No,10. 01. 2022,55,"1,308",262,"1,216",509,"1,167",801,529,"1,238",581,Excellent,"CZK 22,000",Personal,Brick building,C,Premium materials and solutions,Central heating,450 m²,Raised ground floor,over 50 years years,,Overall,,,,
680038,"CZK 22,838",50.0687245,14.3688309,"Pod Školou, Prague - Košíře",2 bedroom with open-plan kitchen,65 m²,"CZK 7,612",Furnished,2,No,No,No,No,No,Yes,No,02. 01. 2022,257,773,307,429,264,322,165,"1,090",462,415,,,,,,,,,,,,,,,,
690719,"CZK 47,235",50.0824664,14.4140344,"Divadelní, Prague - Staré Město",4 bedroom,110 m²,"CZK 15,745",Furnished,7,No,Yes,No,No,No,Yes,No,03. 01. 2022,260,938,207,294,98,143,489,445,401,362,,,,,,,,,,,,,,,,
697357,"CZK 20,000",50.0863,14.46149,"Jeseniova, Prague - Žižkov",2 bedroom,45 m²,"CZK 5,000",Partially furnished,2,Yes,No,Yes,No,Yes,Yes,Yes,03. 01. 2022,50,552,65,573,265,525,458,494,374,267,Excellent,"CZK 20,000",Personal,Brick building,D,,,,,,,,,,,
690636,"CZK 14,500",50.10756,14.39299,"Koulova, Prague - Dejvice",1 bedroom,56 m²,"CZK 3,500",Partially furnished,1,Yes,No,Yes,No,No,Yes,No,01. 01. 2022,199,"1,255",183,650,231,98,489,372,570,405,Excellent,"CZK 14,500",Personal,Brick building,G,Standard materials and solutions,Central heating,,Raised ground floor,,,Interior,,,,
694833,"CZK 26,775",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,61 m²,"CZK 8,925",Furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,,,,,,
694859,"CZK 10,500",50.07186,14.46305,"Bulharská, Prague - Vršovice",Studio,25 m²,"CZK 1,500",Partially furnished,4,No,No,No,No,No,No,No,01. 02. 2022,201,860,203,689,182,687,525,419,641,161,Excellent,"CZK 24,000",Personal,Brick building,G,,,,,,,,,,,
694840,"CZK 28,253",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,36 m²,"CZK 9,418",Furnished,4,No,Yes,No,No,No,Yes,Yes,01. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
694677,"CZK 37,365",50.0907943,14.427063,"Dlouhá, Prague - Staré Město",2 bedroom,46 m²,"CZK 12,455",Furnished,2,No,No,No,No,No,Yes,No,31. 01. 2022,2,191,16,48,1,127,128,306,209,259,,,,,,,,,,,,,,,,
694834,"CZK 19,260",50.1013638,14.4546402,"V Háji, Prague - Holešovice",Studio,30 m²,"CZK 6,420",Furnished,3,No,No,No,No,No,Yes,Yes,01. 02. 2022,236,686,234,408,154,248,547,510,133,319,,,,,,,,,,,,,,,,
694835,"CZK 26,078",50.0940007,14.4535929,"Sokolovská a, Prague - Karlín",Studio,30 m²,"CZK 8,693",Furnished,5,No,No,No,No,No,Yes,Yes,01. 02. 2022,109,421,13,160,21,228,518,"1,364",384,467,,,,,,,,,,,,,,,,
695336,"CZK 18,926",50.0668274,14.3966153,"U Nikolajky, Prague - Smíchov",Studio,35 m²,"CZK 6,309",Furnished,1,Yes,Yes,No,No,No,Yes,Yes,05. 02. 2022,234,341,228,706,128,428,324,536,546,328,,,,,,,,,,,,,,,,
696224,"CZK 20,925",50.0864964,14.4433401,"Řehořova, Prague - Žižkov",2 bedroom,80 m²,"CZK 6,975",Furnished,-1,No,No,No,No,No,No,No,13. 02. 2022,292,720,399,510,347,706,541,581,622,775,,,,,,,,,,,,,,,,
696835,"CZK 25,500",50.0471114,14.4429584,"Krchlebská, Prague - Krč",1 bedroom with open-plan kitchen,41 m²,"CZK 8,500",Furnished,5,No,No,No,No,No,No,No,20. 02. 2022,394,499,253,432,280,389,317,725,696,412,,,,,,,,,,,,,,,,
696412,"CZK 21,600",50.0654522,14.409929,"Strakonická, Prague - Smíchov",1 bedroom with open-plan kitchen,60 m²,"CZK 7,200",Furnished,6,No,No,No,No,No,Yes,No,15. 02. 2022,276,508,376,863,221,634,685,923,376,417,,,,,,,,,,,,,,,,
682151,"CZK 24,600",50.0795659,14.4357789,"Balbínova, Prague - Vinohrady",1 bedroom with open-plan kitchen,55 m²,"CZK 8,200",Furnished,2,No,No,No,No,No,Yes,No,01. 02. 2022,134,417,252,351,68,251,205,205,457,712,,,,,,,,,,,,,,,,
697360,"CZK 48,750",50.0844534,14.4142848,"Náprstkova, Prague - Staré Město",1 bedroom with open-plan kitchen,72 m²,"CZK 16,250",Furnished,2,No,No,No,No,No,No,No,28. 02. 2022,81,691,54,466,24,287,520,610,545,144,,,,,,,,,,,,,,,,
682341,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",1 bedroom,45 m²,"CZK 7,000",Furnished,4,No,No,No,No,No,Yes,Yes,02. 01. 2022,41,255,33,612,69,567,246,441,558,371,,,,,,,,,,,,,,,,
697358,"CZK 12,750",50.0624402,14.4490808,"ulice Kloboučnická, Prague - Nusle",Studio,26 m²,"CZK 4,250",Furnished,7,Yes,No,No,No,No,Yes,No,07. 02. 2022,250,901,344,544,248,651,572,405,884,462,,,,,,,,,,,,,,,,
682340,"CZK 21,000",50.0729545,14.4412201,"Jana Masaryka, Prague - Vinohrady",Studio,37 m²,"CZK 7,000",Furnished,4,No,No,No,No,No,Yes,Yes,03. 01. 2022,41,255,33,612,69,567,246,441,558,371,,,,,,,,,,,,,,,,
14396,"CZK 12,000",50.07733,14.46932,"Kouřimská, Prague - Vinohrady",Studio,25 m²,CZK 500,Partially furnished,2,No,No,No,No,No,No,No,01. 01. 2022,149,609,176,73,266,59,264,"1,026",377,281,Excellent,"CZK 18,000",Personal,Brick building,,,,,,,,,,,,
680251,"CZK 14,400",50.0851483,14.4512417,Prague - Žižkov,1 bedroom,40 m²,CZK 760,Partially furnished,3,Yes,No,No,No,No,No,No,31. 12. 2021,173,144,56,115,75,165,167,383,199,457,Excellent,"CZK 20,000",Personal,Other,C,Standard materials and solutions,Central heating,,Middle floor,1 to 10 years years,,Overall,,,,
697352,"CZK 15,000",50.055335,14.4471191,"Na Výsledku II, Prague - Nusle",1 bedroom with open-plan kitchen,46 m²,"CZK 2,465",Partially furnished,2,No,No,Yes,No,No,No,No,15. 01. 2022,449,813,267,566,502,"1,049",351,182,860,405,Excellent,"CZK 30,000",Personal,Brick building,D,,,,,,,,,,,
697351,"CZK 10,500",50.10999,14.5568,"Za černým mostem, Prague - Kyje",Studio,33 m²,"CZK 2,500",Partially furnished,3,No,No,Yes,No,No,No,No,30. 12. 2021,161,979,320,3,933,435,"1,197",415,,,New build,"CZK 13,000",Personal,Brick building,G,,District heating,,,,,,,,,
697349,"CZK 12,500",50.04785,14.44282,"Humpolecká, Prague - Krč",2 bedroom,42 m²,"CZK 1,900",Unfurnished,2,No,No,Yes,No,No,No,No,01. 01. 2022,202,216,141,326,208,284,399,799,557,307,Excellent,"CZK 12,500",Cooperative,Brick building,G,,,,,,,,,,,
689604,"CZK 37,000",50.078855,14.4503271,"Laubova, Prague - Vinohrady",4 bedroom,145 m²,"CZK 2,400",Partially furnished,2,Yes,No,No,No,No,No,No,01. 01. 2022,170,234,0,233,74,262,103,243,592,130,Excellent,"CZK 74,000",Personal,Brick building,G,,,,,,,,,,,
