Listing ID,Price,Latitude,Longitude,District,Layout,Floor Space,Fees,Furnishing and Fittings,Floor,Balcony,Terrace,Cellar,Loggia,Parking,Lift,Garage,Available from,Public transport stop,Post office,Shop,Bank,Restaurant,Pharmacy,School,Kindergarten,Sports field,Playground,Condition,Refundable security deposit,Ownership Type,Building Type,Age,Design,Heating,PENB,Total number of floors,Front garden,New building,Administration fee,Renovation,Developer name,Project name,Kód jednotky
527124,"CZK 17,000",50.0655687,14.4278338,"Oldřichova, Prague - Nusle",1 bedroom,34 m²,"CZK 2,950",Unfurnished,2,No,No,No,No,No,No,No,01. 04. 2022,242,875,155,452,120,300,585,696,417,246,Excellent,"CZK 17,000",Personal,Brick building,,,,,,,,,,,,
709599,"CZK 12,990",50.01976,14.46685,"Za Valem, Prague - Kunratice",Studio,42 m²,"CZK 3,500",Partially furnished,3,No,No,Yes,No,Yes,Yes,No,01. 04. 2022,396,"1,353","1,230",175,532,557,"1,496",213,,,Excellent,"CZK 16,000",Personal,Brick building,,,,G,,,,,,,,
709597,"CZK 18,500",50.08952,14.35216,"Na Větrníku, Prague - Břevnov",2 bedroom,50 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,No,No,01. 04. 2022,114,311,77,637,255,436,416,207,186,242,Excellent,"CZK 18,500",Personal,Brick building,,,,A,,,,,,,,
708539,"CZK 30,000",50.07028,14.44046,"Nad Petruskou, Prague - Vinohrady",3 bedroom,101 m²,"CZK 5,000",Furnished,,No,No,No,No,No,No,No,05. 09. 2022,481,545,76,818,122,721,324,85,854,384,Excellent,"CZK 30,000",Personal,Brick building,10 to 30 years years,Standard materials and solutions,Central heating,C,Ground floor,10 m²,,,Overall,,,
586037,"CZK 13,300",50.076915,14.486097,"Vinohradská, Prague - Strašnice",Studio,33 m²,"CZK 2,950",Furnished,3,Yes,No,No,Yes,No,Yes,No,01. 04. 2022,53,529,156,231,117,164,489,840,700,222,New build,"CZK 30,000",Personal,Other,1 to 10 years years,Premium materials and solutions,District heating,B,Middle floor,,Yes,,Overall,,,
670897,"CZK 15,000",50.06129,14.43673,"Táborská, Prague - Nusle",Studio,40 m²,"CZK 4,000",Furnished,3,No,No,No,No,No,No,No,30. 04. 2022,13,703,5,541,14,462,303,601,245,182,Excellent,"CZK 15,000",Personal,Brick building,,,,D,,,,,,,,
468820,"CZK 13,000",50.0684978,14.3880015,"Nad Popelkou, Prague - Smíchov",1 bedroom,55 m²,"CZK 2,800",Partially furnished,2,Yes,No,No,No,No,No,No,,46,980,655,"1,173",630,"1,067",691,"1,059",531,171,,"CZK 27,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,Central heating,C,Middle floor,,,,Overall,,,
580526,"CZK 11,500",50.076584,14.378298,"Pod Hybšmankou, Prague - Smíchov",Studio,32 m²,"CZK 1,200",Partially furnished,7,Yes,No,No,No,No,Yes,No,09. 03. 2022,326,"1,272",783,"1,353",895,"1,448","1,040",844,835,489,Excellent,"CZK 11,500",Personal,Prefab concrete building,,Standard materials and solutions,District heating,F,Middle floor,,,,Interior,,,
594681,"CZK 23,000",50.054429,14.367641,"U Kříže, Prague - Jinonice",2 bedroom,69 m²,"CZK 3,000",Partially furnished,3,Yes,No,No,No,No,Yes,Yes,04. 04. 2022,236,281,437,333,536,245,781,823,218,,Excellent,"CZK 23,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,C,Top floor,,,,Interior,,,
708589,"CZK 8,000",50.1385068,14.4766072,"K Ovčínu, Prague - Kobylisy",Small studio,21 m²,"CZK 2,000",Partially furnished,,No,Yes,No,No,Yes,No,No,22. 03. 2022,294,"1,036",883,529,956,891,788,593,512,,New build,"CZK 10,000",Personal,Brick building,1 to 10 years years,,,G,Ground floor,,,,Interior,,,
618563,"CZK 24,000",50.102473,14.434403,"Veletržní, Prague - Holešovice",2 bedroom with open-plan kitchen,77 m²,"CZK 2,400",,5,Yes,No,No,No,No,Yes,No,01. 06. 2022,198,731,34,243,67,246,302,569,950,,Excellent,"CZK 24,000",Personal,Brick building,,,,B,,,,,,,,
708548,"CZK 7,950",50.06251,14.44484,"Nuselská, Prague - Nusle",Studio,13 m²,"CZK 1,950",Partially furnished,1,No,No,No,No,No,No,No,28. 02. 2022,132,567,84,270,174,313,455,733,633,592,Excellent,"CZK 10,000",Personal,Other,,,,C,,,,,,,,
708542,"CZK 14,000",50.06862,14.50586,"Nedvězská, Prague - Strašnice",1 bedroom with open-plan kitchen,42 m²,"CZK 3,500",Partially furnished,3,No,No,Yes,No,No,Yes,No,01. 05. 2022,167,338,"1,221",191,382,347,339,"1,245",168,,Excellent,"CZK 25,000",Personal,Prefab concrete building,,Standard materials and solutions,District heating,G,Middle floor,,,,Interior,,,
704726,"CZK 17,000",50.0427649,14.4931358,"Klapálkova, Prague - Chodov",Studio,36 m²,"CZK 2,500",Furnished,1,Yes,No,Yes,No,Yes,No,No,01. 02. 2022,33,832,168,877,517,"1,461",395,"1,201","1,083",262,New build,"CZK 34,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Central heating,B,Middle floor,,,,Overall,,,
707660,"CZK 65,000",50.07423,14.44409,"Šumavská, Prague - Vinohrady",4 bedroom,164 m²,"CZK 4,900",Furnished,4,No,No,Yes,No,No,Yes,No,28. 02. 2022,142,108,94,612,75,377,285,257,475,229,Excellent,,Personal,Brick building,,,,B,,,,,,,,
708966,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,78 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,G,,,,,,,,
573384,"CZK 15,300",50.0862555,14.3740346,"Nad Kajetánkou, Prague - Břevnov",1 bedroom with open-plan kitchen,44 m²,"CZK 1,200",Partially furnished,2,No,No,No,No,No,No,No,01. 05. 2022,117,832,337,527,229,230,258,254,535,387,,"CZK 15,800",Personal,Brick building,,,,,,,,,,,,
473621,"CZK 35,000",50.088662,14.4097039,"U Lužického semináře, Prague - Malá Strana",3 bedroom,92 m²,"CZK 6,000",Unfurnished,4,No,Yes,No,No,No,No,No,01. 05. 2022,300,442,115,421,2,720,478,325,960,178,Excellent,"CZK 50,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,Gas boiler,,Attic,,,,Overall,,,
708380,"CZK 4,500",50.04628,14.44537,"Humpolecká, Prague - Krč",1 bedroom with open-plan kitchen,42 m²,"CZK 8,000",Partially furnished,3,No,No,Yes,No,No,No,No,01. 04. 2022,344,516,175,300,231,257,414,608,874,175,Good,"CZK 16,000",Cooperative,Brick building,,Standard materials and solutions,,G,Middle floor,,,,,,,
708968,"CZK 30,000",50.01264,14.38504,"Pod Akáty, Prague - Velká Chuchle",2 bedroom with open-plan kitchen,83 m²,"CZK 3,000",Partially furnished,1,Yes,No,No,No,Yes,No,No,02. 03. 2022,251,321,336,323,663,,,,,,New build,"CZK 33,000",Personal,Brick building,,,,G,,,,,,,,
709110,"CZK 11,990",50.10302305555,14.51165444444,"Poděbradská, Prague - Vysočany",Studio,33 m²,"CZK 2,139",Partially furnished,1,Yes,No,No,No,No,Yes,No,,137,407,"1,155",771,446,538,"1,265",988,380,,New build,"CZK 14,309",Personal,Other,,,,B,,,Yes,"CZK 14,309

                                
                                
                
i",,,,
700121,"CZK 25,000",50.0525289,14.5116808,"Mattioliho, Prague - Záběhlice",1 bedroom with open-plan kitchen,70 m²,"CZK 4,000",Furnished,1,Yes,No,Yes,No,No,Yes,Yes,19. 01. 2022,225,508,498,551,257,504,945,874,761,446,New build,"CZK 75,000",Personal,Brick building,,,,G,,,,,,,,
705377,"CZK 16,000",50.013,14.40077,"Pískařská, Prague - Modřany",1 bedroom with open-plan kitchen,44 m²,"CZK 2,900",Partially furnished,,No,Yes,No,No,Yes,Yes,Yes,01. 03. 2022,147,"1,079",416,"1,323",741,"1,384","1,245",663,,,Excellent,"CZK 32,000",Personal,Brick building,,,District heating,C,Middle floor,,,,,,,
633593,"CZK 29,000",50.041848,14.487247,"Jihovýchodní Ix, Prague - Záběhlice",2 bedroom with open-plan kitchen,83 m²,"CZK 6,000",Partially furnished,,No,Yes,Yes,No,Yes,No,No,01. 01. 2022,188,806,833,819,685,637,730,"1,285",528,,New build,"CZK 50,000",Personal,Brick building,,Premium materials and solutions,Central heating,B,Ground floor,400 m²,,,Overall,,,
578086,"CZK 14,000",50.0459517,14.4949206,"Choceradská, Prague - Záběhlice",1 bedroom with open-plan kitchen,42 m²,"CZK 2,000",Unfurnished,1,No,No,No,No,No,No,No,10. 03. 2022,511,908,450,850,683,"1,453",247,"1,119","1,075",562,Excellent,"CZK 25,000",Personal,Prefab concrete building,,,,G,,,,,,,,
651316,"CZK 15,000",50.056161,14.292234,"Do Zahrádek I, Prague - Třebonice",1 bedroom with open-plan kitchen,51 m²,"CZK 4,500",Partially furnished,4,No,Yes,Yes,No,Yes,Yes,No,01. 04. 2022,269,"1,137",519,463,776,574,573,797,414,,New build,"CZK 20,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,B,Middle floor,,Yes,,,,,
708817,"CZK 13,490",50.08962055555,14.47229694444,"Ambrožova, Prague - Žižkov",2 bedroom,52 m²,"CZK 1,409",Unfurnished,1,Yes,No,Yes,No,No,Yes,No,,262,866,58,258,76,285,186,141,550,295,Good,"CZK 14,899",Personal,Brick building,,,,G,,,,"CZK 14,899

                                
                                
                
i",,,,
708786,"CZK 19,990",50.07866083333,14.42345777777,"Navrátilova, Prague - Nové Město",1 bedroom with open-plan kitchen,54 m²,"CZK 3,949",Furnished,3,No,No,No,No,No,Yes,No,,161,630,144,170,10,330,214,535,575,472,Excellent,"CZK 23,939",Personal,Brick building,,,,D,,,,"CZK 23,939

                                
                                
                
i",,,,
553540,"CZK 22,000",50.1074434,14.3253147,"Nad Želivkou, Prague - Nebušice",3 bedroom,90 m²,"CZK 5,000",Partially furnished,1,Yes,No,No,No,No,No,No,Ihned,616,635,679,601,597,633,102,,,,,"CZK 25,000",Personal,Brick building,,,,C,,,,,,,,
149785,"CZK 14,000",50.0947483,14.3561901,"Na dlouhém lánu, Prague - Vokovice",1 bedroom with open-plan kitchen,46 m²,"CZK 3,000",Furnished,3,No,No,No,No,No,No,No,18. 04. 2022,419,521,337,494,365,347,274,616,"1,157",136,,,Personal,Brick building,,,,,,,,,,,,
708630,"CZK 10,990",50.13097083333,14.48613611111,"Černého, Prague - Střížkov",Studio,27 m²,"CZK 1,045",Unfurnished,7,Yes,No,Yes,No,No,Yes,No,,337,"1,368",530,"1,403",378,523,288,907,"1,130",79,Good,"CZK 12,035",Cooperative,Prefab concrete building,,,,G,,,,"CZK 12,035

                                
                                
                
i",,,,
641461,"CZK 27,000",50.013519,14.413676,"Hřebíkova, Prague - Modřany",4 bedroom,102 m²,"CZK 1,300",Partially furnished,1,Yes,No,Yes,No,No,No,No,20. 03. 2022,231,"1,189",577,"1,091",361,"1,057",505,626,611,,,"CZK 50,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,G,Middle floor,,,,Overall,,,
583726,"CZK 16,000",50.078299,14.459112,"Sudoměřská, Prague - Žižkov",1 bedroom with open-plan kitchen,60 m²,"CZK 3,100",Furnished,3,No,No,No,No,No,Yes,No,01. 05. 2022,162,361,105,219,130,170,647,472,736,207,Excellent,"CZK 16,000",Personal,Brick building,,,,B,,,,,,,,
707670,"CZK 16,000",50.1066,14.56301,"Cíglerova, Prague - Černý Most",2 bedroom,66 m²,"CZK 4,000",Partially furnished,4,Yes,No,Yes,No,No,Yes,No,16. 03. 2022,204,353,71,"1,315",572,409,460,631,"1,299",338,Good,"CZK 20,000",Personal,Prefab concrete building,,,,A,,,,,,,,
704127,"CZK 12,000",50.05509,14.42088,"Pravá, Prague - Podolí",Studio,25 m²,"CZK 3,000",Furnished,1,No,No,No,No,No,No,No,01. 02. 2022,257,556,290,355,329,553,325,907,208,171,Excellent,"CZK 22,000",Personal,Brick building,,,,G,,,,,,,,
706861,"CZK 15,500",50.03182,14.39405,"Lumiérů, Prague - Hlubočepy",3 bedroom,75 m²,"CZK 3,000",Partially furnished,,No,No,Yes,No,No,No,No,16. 02. 2022,149,"1,491",806,"1,399",240,"1,457",128,,,,Good,"CZK 18,500",Cooperative,Brick building,,,,G,,,,,,,,
667734,"CZK 15,000",50.12418,14.50187,"Novoborská, Prague - Prosek",3 bedroom,61 m²,"CZK 4,000",Furnished,2,No,No,Yes,No,No,No,No,20. 04. 2022,329,420,311,509,242,707,335,191,204,,Good,"CZK 19,000",Cooperative,Prefab concrete building,,,,E,,,,,,,,
707556,"CZK 18,000",50.03233,14.60946,"K Netlukám, Prague - Uhříněves",1 bedroom with open-plan kitchen,58 m²,"CZK 4,500",Furnished,1,No,No,Yes,Yes,Yes,Yes,Yes,28. 02. 2022,195,"1,067",233,"1,076",574,"1,020",592,"1,095",737,276,Excellent,"CZK 36,000",Personal,Brick building,,,,G,,,,,,,,
707544,"CZK 10,000",50.0366328,14.4098252,"Na Mlejnku, Prague - Braník",Studio,32 m²,"CZK 1,781",Partially furnished,4,Yes,No,No,No,Yes,No,No,21. 02. 2022,186,360,229,249,340,367,374,"1,197",192,,Excellent,"CZK 13,000",Cooperative,Brick building,,Standard materials and solutions,Central heating,G,,,,,Interior,,,
699027,"CZK 9,000",50.02181,14.41351,"Pod Lysinami, Prague - Hodkovičky",Studio,30 m²,"CZK 4,000",Furnished,1,No,No,No,No,No,Yes,No,11. 03. 2022,153,"1,312","1,177","1,270",389,"1,468","1,391",83,,,Excellent,"CZK 14,000",Personal,Prefab concrete building,,,,G,,,,,,,,
707510,"CZK 15,000",50.04744,14.40818,"Na Zlíchově, Prague - Hlubočepy",1 bedroom with open-plan kitchen,44 m²,"CZK 2,800",Partially furnished,1,No,Yes,No,No,No,No,No,01. 03. 2022,99,76,76,"1,426","1,021",126,842,867,,,Excellent,"CZK 17,800",Personal,Brick building,,,,A,,30 m²,,,,,,
113106,"CZK 16,800",50.0538919,14.4972997,"U Zahradního Města, Prague - Záběhlice",3 bedroom,67 m²,"CZK 4,500",Partially furnished,3,Yes,No,No,No,No,Yes,No,21. 02. 2022,302,839,466,"1,326",305,474,512,354,751,609,Excellent,"CZK 33,600",Personal,Brick building,10 to 30 years years,Standard materials and solutions,Central heating,,Middle floor,,,,,,,
707468,"CZK 8,500",50.05074,14.45131,"Ohradní, Prague - Michle",Studio,30 m²,"CZK 1,500",Unfurnished,,No,No,No,No,No,Yes,No,01. 05. 2022,392,637,419,575,352,537,314,323,587,337,Excellent,"CZK 8,500",Personal,Prefab concrete building,,,District heating,G,Ground floor,,,,,,,
554687,"CZK 15,500",50.0707338,14.4627954,"Dvacátého osmého pluku, Prague - Vršovice",1 bedroom with open-plan kitchen,40 m²,"CZK 3,000",Furnished,2,No,Yes,No,No,No,Yes,No,15. 04. 2022,36,806,20,596,173,640,366,334,837,347,New build,"CZK 25,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,,,Middle floor,,Yes,,,,,
707434,"CZK 14,000",50.10608,14.58416,"Bryksova, Prague - Černý Most",1 bedroom with open-plan kitchen,39 m²,"CZK 3,000",Furnished,2,No,No,No,No,Yes,Yes,No,21. 02. 2022,514,563,440,487,523,834,"1,462",667,500,,Good,,Personal,Prefab concrete building,,,,G,,,,,,,,
519719,"CZK 18,500",50.1107808,14.4903673,"Podvinný mlýn, Prague - Libeň",1 bedroom with open-plan kitchen,54 m²,"CZK 3,500",Furnished,1,Yes,Yes,No,No,Yes,Yes,Yes,14. 02. 2022,424,915,570,634,474,501,814,582,316,212,,"CZK 22,000",Personal,Brick building,10 to 30 years years,Premium materials and solutions,Central heating,C,,,,,,,,
708081,"CZK 10,490",50.03587361111,14.50058972222,"Benkova, Prague - Chodov",Studio,30 m²,"CZK 1,432",Furnished,5,No,No,No,No,No,Yes,No,,277,349,465,"1,083",310,523,291,373,412,196,Excellent,"CZK 11,922",Cooperative,Prefab concrete building,,,,C,,,,"CZK 11,922

                                
                                
                
i",,,,
614578,"CZK 10,500",50.141253,14.522638,"Kadečkové, Prague - Letňany",Studio,32 m²,"CZK 2,335",Furnished,,No,Yes,Yes,No,No,Yes,No,01. 03. 2022,529,885,"1,214","1,472",79,"1,009","1,285","1,131",909,221,New build,"CZK 20,000",Personal,Brick building,1 to 10 years years,Standard materials and solutions,District heating,C,Ground floor,33 m²,Yes,,,,,
707466,"CZK 14,700",50.06632,14.30279,"Makovského, Prague - Řepy",1 bedroom with open-plan kitchen,53 m²,"CZK 3,700",Partially furnished,,No,No,No,No,No,Yes,No,27. 02. 2022,49,706,228,667,179,531,418,234,"1,463",427,Excellent,"CZK 14,700",Personal,Prefab concrete building,,,,C,,,,,,,,
706562,"CZK 27,000",50.08773,14.40913,"U Lužického semináře, Prague - Malá Strana",3 bedroom with open-plan kitchen,70 m²,"CZK 6,000",Partially furnished,1,No,No,No,No,No,No,No,11. 05. 2022,,,,,,,,,,,Excellent,"CZK 33,000",Personal,Brick building,,,,G,,,Yes,,,Luka Residential s.r.o.,Luka Living Rental apartments,DČ1
707140,"CZK 10,900",50.04785,14.43722,"Bartákova, Prague - Krč",1 bedroom,33 m²,"CZK 1,600",Partially furnished,6,No,No,No,Yes,No,Yes,No,27. 02. 2022,224,465,185,453,176,457,321,461,208,186,Good,"CZK 10,900",Personal,Prefab concrete building,,,,C,,,,,,,,
705302,"CZK 19,000",50.05025,14.34364,"Sluneční náměstí, Prague - Stodůlky",Studio,45 m²,"CZK 6,000",Furnished,7,No,No,No,No,Yes,Yes,Yes,06. 02. 2022,205,213,65,159,76,25,315,317,"1,004",211,New build,"CZK 25,000",,Brick building,1 to 10 years years,Premium materials and solutions,District heating,G,,,,,,,,
652428,"CZK 16,000",50.061817,14.450959,"Maroldova, Prague - Nusle",2 bedroom,45 m²,"CZK 2,100",Furnished,3,No,No,Yes,Yes,No,Yes,No,01. 06. 2022,166,905,275,496,315,720,523,277,891,334,Excellent,"CZK 16,000",Personal,Brick building,30 to 50 years years,Standard materials and solutions,Other,G,Middle floor,,,,Overall,,,
697963,"CZK 15,000",50.07486,14.42255,"Salmovská, Prague - Nové Město",Studio,25 m²,"CZK 1,700",Furnished,2,No,Yes,No,No,No,No,No,01. 04. 2022,150,397,110,388,95,207,304,316,662,421,Excellent,"CZK 18,000",Personal,Brick building,,,,B,,,,,,,,
437788,"CZK 12,500",50.0126848,14.4000794,"Vorařská, Prague - Modřany",Studio,47 m²,"CZK 3,000",Partially furnished,2,No,No,No,No,No,No,No,01. 04. 2022,233,"1,114",451,"1,357",775,"1,419","1,353",697,,,,"CZK 12,500",Personal,Brick building,1 to 10 years years,Standard materials and solutions,District heating,C,Middle floor,,Yes,,,,,
707946,"CZK 10,490",50.05612583333,14.50633694444,"Jabloňová, Prague - Záběhlice",Studio,28 m²,"CZK 2,366",Unfurnished,13,No,No,Yes,No,No,Yes,No,,53,483,315,587,138,767,408,397,963,300,Good,"CZK 12,356",Cooperative,Prefab concrete building,,,,C,,,,"CZK 12,356

                                
                                
                
i",,,,
707917,"CZK 21,990",50.12197416666,14.45677527777,"Ke Stírce, Prague - Kobylisy",2 bedroom with open-plan kitchen,73 m²,"CZK 1,519",Furnished,3,Yes,No,Yes,No,Yes,Yes,No,,100,596,94,110,196,382,291,484,998,533,Good,"CZK 23,509",Personal,Brick building,,,,C,,,,"CZK 23,509

                                
                                
                
i",,,,
403285,"CZK 12,000",50.0417757,14.3954505,"Hlubočepská, Prague - Hlubočepy",1 bedroom,42 m²,"CZK 3,400",Partially furnished,2,No,No,Yes,No,No,Yes,Yes,,20,131,179,675,271,337,277,,,,New build,"CZK 12,000",Personal,Brick building,1 to 10 years years,,Central heating,,Middle floor,,,,Overall,,,
706928,"CZK 22,000",50.05426,14.36971,"V Zářezu, Prague - Jinonice",1 bedroom with open-plan kitchen,60 m²,"CZK 4,000",Furnished,5,Yes,No,No,No,Yes,Yes,Yes,15. 06. 2022,5,538,0,513,298,393,607,931,490,,New build,"CZK 44,000",Personal,Brick building,,,,G,,,,,,,,
706880,"CZK 5,000",50.06401,14.42473,"Slavojova, Prague - Nusle",1 bedroom,47 m²,"CZK 12,000",Partially furnished,3,Yes,No,Yes,No,No,No,No,01. 03. 2022,187,867,168,370,190,330,531,343,280,330,Excellent,"CZK 10,000",Personal,Brick building,,,,G,,,,,,,,
706855,"CZK 27,000",50.07376,14.4094,"Janáčkovo nábřeží, Prague - Smíchov",3 bedroom,116 m²,"CZK 1,000",Partially furnished,1,No,No,Yes,No,No,Yes,No,06. 03. 2022,262,441,205,366,124,520,448,"1,069","1,283",675,Excellent,"CZK 54,000",Personal,Brick building,,Premium materials and solutions,Gas boiler,G,Middle floor,,,,Overall,,,
707694,"CZK 13,490",50.05653277777,14.43214805555,"Dačického, Prague - Nusle",1 bedroom with open-plan kitchen,58 m²,"CZK 2,399",Unfurnished,3,No,No,Yes,No,No,Yes,No,,129,955,179,262,173,390,730,456,162,260,Excellent,"CZK 15,889",Personal,Brick building,,,,D,,,,"CZK 15,889

                                
                                
                
i",,,,
671000,"CZK 19,000",50.0442485,14.4501543,Prague - Krč,2 bedroom,104 m²,"CZK 1,500",,,No,Yes,No,No,No,Yes,No,Ihned,56,796,151,87,71,92,251,664,809,228,Excellent,"CZK 38,000",Personal,Brick building,,,Gas boiler,,Top floor,,,,,,,
454623,"CZK 9,500",50.1272299,14.4532347,"Přemyšlenská, Prague - Kobylisy",Studio,25 m²,"CZK 2,000",Partially furnished,1,No,No,No,No,No,No,No,01. 03. 2022,112,"1,168",179,446,188,184,423,558,"1,032",278,Excellent,"CZK 12,000",Personal,Brick building,,Standard materials and solutions,Other,,Ground floor,,,,Interior,,,
706776,"CZK 12,800",50.1265557,14.4956688,"Varnsdorfská, Prague - Střížkov",3 bedroom,53 m²,"CZK 3,000",Unfurnished,5,Yes,No,Yes,No,No,Yes,No,15. 02. 2022,265,575,193,480,264,240,239,334,"1,024",216,Good,"CZK 25,600",Personal,Prefab concrete building,,,District heating,G,,,,,,,,
706465,"CZK 18,000",50.14234,14.52168,"Hlučkova, Prague - Letňany",1 bedroom with open-plan kitchen,56 m²,"CZK 3,400",Unfurnished,4,Yes,No,No,No,Yes,Yes,Yes,15. 02. 2022,580,935,"1,264",212,"1,059","1,335","1,182",922,180,,New build,"CZK 36,000",Personal,Brick building,,,,B,,,Yes,,,,,
578219,"CZK 15,500",50.0844941,14.3418042,"Zeyerova alej, Prague - Břevnov",1 bedroom,67 m²,"CZK 3,500",Partially furnished,3,No,Yes,No,No,No,No,No,15. 02. 2022,339,849,437,654,333,667,188,292,677,427,New build,"CZK 38,000",Personal,Brick building,1 to 10 years years,Premium materials and solutions,,G,,,Yes,,,,,
706429,"CZK 25,000",50.0513,14.34845,"Petržílkova, Prague - Stodůlky",2 bedroom with open-plan kitchen,88 m²,"CZK 4,000",Furnished,6,No,Yes,Yes,No,Yes,Yes,No,21. 02. 2022,108,558,166,167,101,42,315,286,"1,366",165,New build,,Personal,Brick building,1 to 10 years years,Premium materials and solutions,District heating,B,Top floor,,,,,,,
